sexo;pueblo;n;codigo_comuna;nombre_comuna;codigo_region;nombre_region;año;poblacion_total;orden_region
Mujeres;Mapuche;1790;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Aymara;2445;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Rapa Nui;9;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Lican Antai;9283;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Quechua;3912;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Colla;163;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Diaguita;1705;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Kawésqar;15;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Yagán o Yámana;8;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Otro;152;2201;Calama;2;Antofagasta;2017;171875;3
Mujeres;Pueblo Ignorado;445;2201;Calama;2;Antofagasta;2017;171875;3
Hombres;Mapuche;4;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Aymara;11;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Rapa Nui;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Lican Antai;6;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Quechua;97;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Colla;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Diaguita;5;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Kawésqar;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Yagán o Yámana;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Otro;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Pueblo Ignorado;1;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Mapuche;1;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Aymara;4;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Rapa Nui;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Lican Antai;1;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Quechua;84;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Colla;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Diaguita;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Kawésqar;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Yagán o Yámana;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Otro;0;2202;Ollagüe;2;Antofagasta;2017;281;3
Mujeres;Pueblo Ignorado;1;2202;Ollagüe;2;Antofagasta;2017;281;3
Hombres;Mapuche;209;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Aymara;177;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Rapa Nui;2;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Lican Antai;1979;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Quechua;232;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Colla;12;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Diaguita;47;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Kawésqar;3;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Yagán o Yámana;1;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Otro;29;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Pueblo Ignorado;44;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Mapuche;132;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Aymara;158;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Rapa Nui;2;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Lican Antai;2089;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Quechua;299;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Colla;13;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Diaguita;33;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Kawésqar;2;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Yagán o Yámana;1;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Otro;16;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Mujeres;Pueblo Ignorado;43;2203;San Pedro de Atacama;2;Antofagasta;2017;9177;3
Hombres;Mapuche;457;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Aymara;212;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Rapa Nui;2;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Lican Antai;34;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Quechua;61;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Colla;13;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Diaguita;144;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Kawésqar;1;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Yagán o Yámana;1;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Otro;30;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Pueblo Ignorado;78;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Mapuche;398;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Aymara;205;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Rapa Nui;2;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Lican Antai;31;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Quechua;53;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Colla;7;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Diaguita;144;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Kawésqar;1;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Yagán o Yámana;1;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Otro;27;2301;Tocopilla;2;Antofagasta;2017;26886;3
Mujeres;Pueblo Ignorado;63;2301;Tocopilla;2;Antofagasta;2017;26886;3
Hombres;Mapuche;163;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Aymara;188;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Rapa Nui;0;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Lican Antai;29;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Quechua;27;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Colla;10;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Diaguita;48;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Kawésqar;0;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Yagán o Yámana;3;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Otro;18;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Pueblo Ignorado;15;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Mapuche;81;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Aymara;129;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Rapa Nui;0;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Lican Antai;9;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Quechua;19;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Colla;8;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Diaguita;22;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Kawésqar;0;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Yagán o Yámana;1;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Otro;9;2302;María Elena;2;Antofagasta;2017;6651;3
Mujeres;Pueblo Ignorado;8;2302;María Elena;2;Antofagasta;2017;6651;3
Hombres;Mapuche;2752;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Aymara;795;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Rapa Nui;20;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Lican Antai;108;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Quechua;310;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Colla;4769;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Diaguita;4233;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Kawésqar;6;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Yagán o Yámana;3;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Otro;173;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Pueblo Ignorado;217;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Mapuche;2402;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Aymara;904;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Rapa Nui;23;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Lican Antai;98;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Quechua;314;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Colla;4795;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Diaguita;4790;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Kawésqar;6;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Yagán o Yámana;5;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Otro;158;3101;Copiapó;3;Atacama;2017;165066;4
Mujeres;Pueblo Ignorado;197;3101;Copiapó;3;Atacama;2017;165066;4
Hombres;Mapuche;442;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Aymara;85;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Rapa Nui;2;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Lican Antai;17;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Quechua;15;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Colla;320;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Diaguita;654;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Kawésqar;1;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Yagán o Yámana;3;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Otro;56;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Pueblo Ignorado;39;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Mapuche;394;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Aymara;76;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Rapa Nui;0;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Lican Antai;16;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Quechua;23;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Colla;322;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Diaguita;602;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Kawésqar;1;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Yagán o Yámana;0;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Otro;33;3102;Caldera;3;Atacama;2017;18582;4
Mujeres;Pueblo Ignorado;28;3102;Caldera;3;Atacama;2017;18582;4
Hombres;Mapuche;521;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Aymara;92;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Rapa Nui;0;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Lican Antai;3;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Quechua;58;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Colla;1257;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Diaguita;335;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Kawésqar;2;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Yagán o Yámana;2;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Otro;7;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Pueblo Ignorado;43;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Mapuche;308;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Aymara;61;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Rapa Nui;0;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Lican Antai;3;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Quechua;51;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Colla;1254;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Diaguita;349;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Kawésqar;0;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Yagán o Yámana;1;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Otro;10;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Mujeres;Pueblo Ignorado;18;3103;Tierra Amarilla;3;Atacama;2017;13941;4
Hombres;Mapuche;230;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Aymara;52;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Rapa Nui;0;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Lican Antai;6;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Quechua;7;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Colla;127;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Diaguita;182;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Kawésqar;0;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Yagán o Yámana;0;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Otro;73;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Pueblo Ignorado;7;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Mapuche;187;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Aymara;55;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Rapa Nui;0;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Lican Antai;7;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Quechua;6;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Colla;111;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Diaguita;168;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Kawésqar;1;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Yagán o Yámana;0;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Otro;63;3201;Chañaral;3;Atacama;2017;13058;4
Mujeres;Pueblo Ignorado;17;3201;Chañaral;3;Atacama;2017;13058;4
Hombres;Mapuche;227;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Aymara;61;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Rapa Nui;0;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Lican Antai;11;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Quechua;17;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Colla;331;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Diaguita;268;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Kawésqar;2;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Yagán o Yámana;0;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Otro;13;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Pueblo Ignorado;21;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Mapuche;202;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Aymara;55;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Rapa Nui;1;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Lican Antai;4;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Quechua;7;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Colla;316;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Diaguita;229;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Kawésqar;1;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Yagán o Yámana;0;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Otro;8;3202;Diego de Almagro;3;Atacama;2017;14559;4
Mujeres;Pueblo Ignorado;15;3202;Diego de Almagro;3;Atacama;2017;14559;4
Hombres;Mapuche;446;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Aymara;146;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Rapa Nui;0;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Lican Antai;40;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Quechua;58;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Colla;155;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Diaguita;4890;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Kawésqar;4;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Yagán o Yámana;0;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Otro;71;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Pueblo Ignorado;99;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Mapuche;398;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Aymara;139;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Rapa Nui;3;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Lican Antai;34;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Quechua;29;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Colla;169;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Diaguita;5538;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Kawésqar;2;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Yagán o Yámana;0;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Otro;47;3301;Vallenar;3;Atacama;2017;55620;4
Mujeres;Pueblo Ignorado;101;3301;Vallenar;3;Atacama;2017;55620;4
Hombres;Mapuche;51;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Aymara;10;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Rapa Nui;1;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Lican Antai;8;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Quechua;4;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Colla;6;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Diaguita;1261;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Kawésqar;1;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Yagán o Yámana;0;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Otro;2;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Pueblo Ignorado;22;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Mapuche;27;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Aymara;9;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Rapa Nui;1;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Lican Antai;5;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Quechua;2;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Colla;8;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Diaguita;1289;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Kawésqar;0;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Yagán o Yámana;0;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Otro;2;3302;Alto del Carmen;3;Atacama;2017;5575;4
Mujeres;Pueblo Ignorado;14;3302;Alto del Carmen;3;Atacama;2017;5575;4
Hombres;Mapuche;80;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Aymara;29;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Rapa Nui;2;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Lican Antai;2;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Quechua;3;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Colla;19;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Diaguita;381;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Kawésqar;0;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Yagán o Yámana;1;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Otro;59;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Pueblo Ignorado;8;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Mapuche;55;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Aymara;29;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Rapa Nui;0;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Lican Antai;3;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Quechua;1;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Colla;22;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Diaguita;376;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Kawésqar;0;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Yagán o Yámana;0;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Otro;21;3303;Freirina;3;Atacama;2017;7403;4
Mujeres;Pueblo Ignorado;15;3303;Freirina;3;Atacama;2017;7403;4
Hombres;Mapuche;174;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Aymara;63;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Rapa Nui;1;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Lican Antai;6;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Quechua;5;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Colla;35;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Diaguita;441;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Kawésqar;0;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Yagán o Yámana;2;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Otro;51;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Pueblo Ignorado;36;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Mapuche;166;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Aymara;55;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Rapa Nui;1;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Lican Antai;4;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Quechua;6;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Colla;38;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Diaguita;395;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Kawésqar;0;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Yagán o Yámana;0;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Otro;38;3304;Huasco;3;Atacama;2017;10776;4
Mujeres;Pueblo Ignorado;28;3304;Huasco;3;Atacama;2017;10776;4
Hombres;Mapuche;3449;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Aymara;897;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Rapa Nui;19;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Lican Antai;218;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Quechua;138;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Colla;371;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Diaguita;3597;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Kawésqar;22;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Yagán o Yámana;9;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Otro;212;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Pueblo Ignorado;347;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Mapuche;3393;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Aymara;1099;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Rapa Nui;35;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Lican Antai;194;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Quechua;132;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Colla;387;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Diaguita;3873;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Kawésqar;20;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Yagán o Yámana;10;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Otro;233;4101;La Serena;4;Coquimbo;2017;233270;5
Mujeres;Pueblo Ignorado;339;4101;La Serena;4;Coquimbo;2017;233270;5
Hombres;Mapuche;3931;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Aymara;766;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Rapa Nui;26;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Lican Antai;155;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Quechua;152;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Colla;299;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Diaguita;2926;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Kawésqar;15;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Yagán o Yámana;12;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Otro;338;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Pueblo Ignorado;290;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Mapuche;3883;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Aymara;883;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Rapa Nui;21;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Lican Antai;152;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Quechua;150;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Colla;348;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Diaguita;3259;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Kawésqar;13;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Yagán o Yámana;22;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Otro;316;4102;Coquimbo;4;Coquimbo;2017;239467;5
Mujeres;Pueblo Ignorado;317;4102;Coquimbo;4;Coquimbo;2017;239467;5
Hombres;Mapuche;140;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Aymara;46;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Rapa Nui;2;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Lican Antai;4;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Quechua;10;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Colla;11;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Diaguita;131;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Kawésqar;1;4103;Andacollo;4;Coquimbo;2017;11604;5
Hombres;Yagán o Yámana;5;4103;Andacollo;4;Coquimbo;2017;11604;5
